:START_ID,:END_ID,share:float,:TYPE
p_5763,c_570,10,HOLD_SHARE
p_9469,c_297,11,HOLD_SHARE
p_3211,c_972,2,HOLD_SHARE
p_1647,c_596,10,HOLD_SHARE
p_4841,c_248,12,HOLD_SHARE
p_8488,c_398,9,HOLD_SHARE
p_1568,c_267,3,HOLD_SHARE
p_4284,c_431,7,HOLD_SHARE
p_31,c_623,6,HOLD_SHARE
p_7034,c_435,11,HOLD_SHARE
p_8253,c_235,12,HOLD_SHARE
p_2425,c_345,5,HOLD_SHARE
p_7484,c_713,11,HOLD_SHARE
p_4286,c_179,12,HOLD_SHARE
p_8464,c_313,12,HOLD_SHARE
p_4411,c_49,2,HOLD_SHARE
p_3167,c_404,1,HOLD_SHARE
p_7084,c_239,0,HOLD_SHARE
p_2196,c_302,3,HOLD_SHARE
p_4842,c_242,1,HOLD_SHARE
p_2390,c_49,0,HOLD_SHARE
p_2160,c_386,2,HOLD_SHARE
p_779,c_165,8,HOLD_SHARE
p_4396,c_88,2,HOLD_SHARE
p_1137,c_675,8,HOLD_SHARE
p_7624,c_980,13,HOLD_SHARE
p_2711,c_971,14,HOLD_SHARE
p_2505,c_262,4,HOLD_SHARE
p_590,c_383,3,HOLD_SHARE
p_6647,c_883,14,HOLD_SHARE
p_2640,c_437,13,HOLD_SHARE
p_5041,c_675,4,HOLD_SHARE
p_749,c_212,13,HOLD_SHARE
p_9716,c_14,7,HOLD_SHARE
p_1202,c_111,1,HOLD_SHARE
p_7093,c_282,11,HOLD_SHARE
p_5217,c_714,13,HOLD_SHARE
p_5683,c_320,0,HOLD_SHARE
p_26,c_884,14,HOLD_SHARE
p_9327,c_611,6,HOLD_SHARE
p_7958,c_379,10,HOLD_SHARE
p_5952,c_224,6,HOLD_SHARE
p_2212,c_809,15,HOLD_SHARE
p_7797,c_542,11,HOLD_SHARE
p_4240,c_561,1,HOLD_SHARE
p_1203,c_415,8,HOLD_SHARE
p_1235,c_275,7,HOLD_SHARE
p_8341,c_887,6,HOLD_SHARE
p_9257,c_58,10,HOLD_SHARE
p_655,c_177,13,HOLD_SHARE
p_8028,c_708,1,HOLD_SHARE
p_3696,c_814,13,HOLD_SHARE
p_6076,c_439,1,HOLD_SHARE
p_7143,c_912,4,HOLD_SHARE
p_2611,c_680,11,HOLD_SHARE
p_4797,c_224,1,HOLD_SHARE
p_9356,c_95,15,HOLD_SHARE
p_1295,c_122,6,HOLD_SHARE
p_8470,c_456,3,HOLD_SHARE
p_1068,c_847,3,HOLD_SHARE
p_8861,c_323,6,HOLD_SHARE
p_6975,c_939,11,HOLD_SHARE
p_5032,c_428,6,HOLD_SHARE
p_449,c_401,11,HOLD_SHARE
p_2873,c_253,8,HOLD_SHARE
p_419,c_613,0,HOLD_SHARE
p_5659,c_892,12,HOLD_SHARE
p_2171,c_730,5,HOLD_SHARE
p_3563,c_298,1,HOLD_SHARE
p_689,c_31,1,HOLD_SHARE
p_6586,c_912,11,HOLD_SHARE
p_9793,c_763,5,HOLD_SHARE
p_4695,c_901,15,HOLD_SHARE
p_9549,c_646,8,HOLD_SHARE
p_8075,c_549,4,HOLD_SHARE
p_8703,c_687,3,HOLD_SHARE
p_6762,c_693,9,HOLD_SHARE
p_1773,c_249,5,HOLD_SHARE
p_8681,c_486,0,HOLD_SHARE
p_5637,c_384,3,HOLD_SHARE
p_8712,c_520,4,HOLD_SHARE
p_836,c_716,7,HOLD_SHARE
p_7050,c_776,13,HOLD_SHARE
p_4608,c_867,15,HOLD_SHARE
p_8055,c_186,6,HOLD_SHARE
p_2085,c_483,4,HOLD_SHARE
p_1054,c_36,12,HOLD_SHARE
p_1713,c_821,11,HOLD_SHARE
p_96,c_540,2,HOLD_SHARE
p_4493,c_722,9,HOLD_SHARE
p_2534,c_196,4,HOLD_SHARE
p_4359,c_570,10,HOLD_SHARE
p_1043,c_613,2,HOLD_SHARE
p_5838,c_429,14,HOLD_SHARE
p_7213,c_23,14,HOLD_SHARE
p_7307,c_68,15,HOLD_SHARE
p_7998,c_752,3,HOLD_SHARE
p_4628,c_150,11,HOLD_SHARE
p_4588,c_749,12,HOLD_SHARE
p_6161,c_38,14,HOLD_SHARE
p_3069,c_22,2,HOLD_SHARE
p_1933,c_867,7,HOLD_SHARE
p_6821,c_42,2,HOLD_SHARE
p_7172,c_515,8,HOLD_SHARE
p_5719,c_39,13,HOLD_SHARE
p_2456,c_923,9,HOLD_SHARE
p_7631,c_495,15,HOLD_SHARE
p_5150,c_388,9,HOLD_SHARE
p_8479,c_563,14,HOLD_SHARE
p_7233,c_924,5,HOLD_SHARE
p_8703,c_113,3,HOLD_SHARE
p_9428,c_982,2,HOLD_SHARE
p_9688,c_634,3,HOLD_SHARE
p_333,c_754,10,HOLD_SHARE
p_5675,c_163,6,HOLD_SHARE
p_3151,c_754,8,HOLD_SHARE
p_7104,c_589,15,HOLD_SHARE
p_79,c_205,2,HOLD_SHARE
p_9380,c_589,0,HOLD_SHARE
p_3072,c_392,7,HOLD_SHARE
p_6306,c_101,9,HOLD_SHARE
p_9900,c_60,2,HOLD_SHARE
p_9794,c_204,6,HOLD_SHARE
p_6716,c_343,13,HOLD_SHARE
p_3672,c_764,11,HOLD_SHARE
p_736,c_187,14,HOLD_SHARE
p_4401,c_309,9,HOLD_SHARE
p_8625,c_865,15,HOLD_SHARE
p_7993,c_716,7,HOLD_SHARE
p_3765,c_512,5,HOLD_SHARE
p_890,c_623,9,HOLD_SHARE
p_8651,c_832,14,HOLD_SHARE
p_9846,c_931,8,HOLD_SHARE
p_1258,c_677,11,HOLD_SHARE
p_228,c_285,5,HOLD_SHARE
p_7198,c_177,8,HOLD_SHARE
p_5144,c_194,2,HOLD_SHARE
p_8246,c_799,9,HOLD_SHARE
p_625,c_292,9,HOLD_SHARE
p_9704,c_298,0,HOLD_SHARE
p_810,c_832,4,HOLD_SHARE
p_5466,c_635,10,HOLD_SHARE
p_7576,c_864,6,HOLD_SHARE
p_9850,c_941,7,HOLD_SHARE
p_6202,c_383,7,HOLD_SHARE
p_7208,c_606,2,HOLD_SHARE
p_9467,c_995,4,HOLD_SHARE
p_917,c_760,6,HOLD_SHARE
p_7006,c_910,14,HOLD_SHARE
p_6610,c_156,7,HOLD_SHARE
p_1121,c_846,4,HOLD_SHARE
p_4753,c_887,7,HOLD_SHARE
p_63,c_567,13,HOLD_SHARE
p_1119,c_127,14,HOLD_SHARE
p_1025,c_478,3,HOLD_SHARE
p_8345,c_731,2,HOLD_SHARE
p_1058,c_99,4,HOLD_SHARE
p_2318,c_351,15,HOLD_SHARE
p_7236,c_838,5,HOLD_SHARE
p_3778,c_935,5,HOLD_SHARE
p_2763,c_354,3,HOLD_SHARE
p_6329,c_912,0,HOLD_SHARE
p_4668,c_113,1,HOLD_SHARE
p_2996,c_925,13,HOLD_SHARE
p_4210,c_411,2,HOLD_SHARE
p_2915,c_238,11,HOLD_SHARE
p_177,c_270,3,HOLD_SHARE
p_6397,c_943,1,HOLD_SHARE
p_2255,c_966,8,HOLD_SHARE
p_2701,c_822,1,HOLD_SHARE
p_5910,c_215,15,HOLD_SHARE
p_9689,c_172,7,HOLD_SHARE
p_7786,c_908,15,HOLD_SHARE
p_6826,c_203,3,HOLD_SHARE
p_3922,c_708,3,HOLD_SHARE
p_8901,c_532,5,HOLD_SHARE
p_1046,c_149,2,HOLD_SHARE
p_3478,c_107,3,HOLD_SHARE
p_6159,c_607,3,HOLD_SHARE
p_5477,c_412,13,HOLD_SHARE
p_9680,c_45,3,HOLD_SHARE
p_7984,c_126,3,HOLD_SHARE
p_4635,c_792,2,HOLD_SHARE
p_2302,c_400,4,HOLD_SHARE
p_4512,c_646,14,HOLD_SHARE
p_1697,c_117,2,HOLD_SHARE
p_5098,c_685,14,HOLD_SHARE
p_1540,c_355,10,HOLD_SHARE
p_105,c_242,12,HOLD_SHARE
p_5551,c_598,2,HOLD_SHARE
p_6864,c_776,5,HOLD_SHARE
p_3624,c_655,7,HOLD_SHARE
p_8706,c_307,6,HOLD_SHARE
p_6128,c_897,13,HOLD_SHARE
p_4110,c_225,15,HOLD_SHARE
p_9122,c_228,9,HOLD_SHARE
p_5371,c_313,6,HOLD_SHARE
p_29,c_945,4,HOLD_SHARE
p_5500,c_349,0,HOLD_SHARE
p_9700,c_308,6,HOLD_SHARE
p_3918,c_249,13,HOLD_SHARE
p_3543,c_422,5,HOLD_SHARE
p_5004,c_912,0,HOLD_SHARE
p_5691,c_638,2,HOLD_SHARE
p_371,c_673,6,HOLD_SHARE
p_515,c_491,12,HOLD_SHARE
p_778,c_648,2,HOLD_SHARE
p_5456,c_834,7,HOLD_SHARE
p_2678,c_261,2,HOLD_SHARE
p_2908,c_600,13,HOLD_SHARE
p_6020,c_191,10,HOLD_SHARE
p_9981,c_75,2,HOLD_SHARE
p_7869,c_905,10,HOLD_SHARE
p_835,c_623,7,HOLD_SHARE
p_1411,c_622,12,HOLD_SHARE
p_9953,c_119,1,HOLD_SHARE
p_474,c_302,0,HOLD_SHARE
p_690,c_511,15,HOLD_SHARE
p_5187,c_589,9,HOLD_SHARE
p_3344,c_963,10,HOLD_SHARE
p_544,c_981,0,HOLD_SHARE
p_2007,c_768,15,HOLD_SHARE
p_5342,c_317,6,HOLD_SHARE
p_9743,c_290,8,HOLD_SHARE
p_6422,c_275,12,HOLD_SHARE
p_9329,c_93,4,HOLD_SHARE
p_3829,c_435,2,HOLD_SHARE
p_9153,c_329,11,HOLD_SHARE
p_3447,c_570,0,HOLD_SHARE
p_409,c_451,1,HOLD_SHARE
p_6364,c_943,9,HOLD_SHARE
p_6765,c_883,11,HOLD_SHARE
p_5077,c_171,15,HOLD_SHARE
p_2912,c_549,0,HOLD_SHARE
p_5003,c_361,12,HOLD_SHARE
p_4327,c_22,3,HOLD_SHARE
p_7530,c_482,11,HOLD_SHARE
p_3685,c_385,15,HOLD_SHARE
p_9457,c_797,4,HOLD_SHARE
p_4921,c_140,7,HOLD_SHARE
p_7802,c_659,1,HOLD_SHARE
p_2441,c_524,2,HOLD_SHARE
p_3735,c_133,2,HOLD_SHARE
p_47,c_741,6,HOLD_SHARE
p_2655,c_797,8,HOLD_SHARE
p_1930,c_232,10,HOLD_SHARE
p_7020,c_354,13,HOLD_SHARE
p_1399,c_456,6,HOLD_SHARE
p_9528,c_350,6,HOLD_SHARE
p_4527,c_789,11,HOLD_SHARE
p_9196,c_358,7,HOLD_SHARE
p_1242,c_749,13,HOLD_SHARE
p_465,c_149,6,HOLD_SHARE
p_4495,c_677,5,HOLD_SHARE
p_754,c_399,3,HOLD_SHARE
p_1195,c_569,11,HOLD_SHARE
p_3314,c_81,5,HOLD_SHARE
p_5141,c_865,0,HOLD_SHARE
p_4227,c_412,1,HOLD_SHARE
p_8810,c_400,3,HOLD_SHARE
p_3726,c_717,3,HOLD_SHARE
p_1360,c_199,15,HOLD_SHARE
p_5071,c_219,10,HOLD_SHARE
p_4722,c_77,3,HOLD_SHARE
p_3692,c_376,2,HOLD_SHARE
p_410,c_28,0,HOLD_SHARE
p_4086,c_915,11,HOLD_SHARE
p_4991,c_257,9,HOLD_SHARE
p_7457,c_46,3,HOLD_SHARE
p_4991,c_147,2,HOLD_SHARE
p_6972,c_504,2,HOLD_SHARE
p_4026,c_431,3,HOLD_SHARE
p_4509,c_145,3,HOLD_SHARE
p_3098,c_561,14,HOLD_SHARE
p_3580,c_708,15,HOLD_SHARE
p_6481,c_40,12,HOLD_SHARE
p_9737,c_471,13,HOLD_SHARE
p_7119,c_322,9,HOLD_SHARE
p_146,c_850,2,HOLD_SHARE
p_2123,c_539,0,HOLD_SHARE
p_7027,c_757,13,HOLD_SHARE
p_5372,c_52,7,HOLD_SHARE
p_1821,c_178,8,HOLD_SHARE
p_5882,c_304,0,HOLD_SHARE
p_1770,c_43,0,HOLD_SHARE
p_5955,c_632,0,HOLD_SHARE
p_4939,c_112,15,HOLD_SHARE
p_7656,c_438,5,HOLD_SHARE
p_9574,c_792,6,HOLD_SHARE
p_9941,c_728,11,HOLD_SHARE
p_1921,c_838,0,HOLD_SHARE
p_6725,c_486,9,HOLD_SHARE
p_9474,c_115,8,HOLD_SHARE
p_123,c_335,11,HOLD_SHARE
p_2142,c_301,3,HOLD_SHARE
p_9067,c_610,8,HOLD_SHARE
p_9258,c_818,2,HOLD_SHARE
p_414,c_697,2,HOLD_SHARE
p_1174,c_673,14,HOLD_SHARE
p_3439,c_142,9,HOLD_SHARE
p_2577,c_347,14,HOLD_SHARE
p_1522,c_733,8,HOLD_SHARE
p_8649,c_620,7,HOLD_SHARE
p_5099,c_360,6,HOLD_SHARE
p_626,c_950,9,HOLD_SHARE
p_5270,c_817,15,HOLD_SHARE
p_9879,c_420,5,HOLD_SHARE
p_1777,c_228,0,HOLD_SHARE
p_409,c_370,15,HOLD_SHARE
p_2693,c_442,0,HOLD_SHARE
p_641,c_26,12,HOLD_SHARE
p_4211,c_677,3,HOLD_SHARE
p_461,c_850,1,HOLD_SHARE
p_7811,c_392,0,HOLD_SHARE
p_337,c_810,14,HOLD_SHARE
p_3406,c_780,10,HOLD_SHARE
p_1524,c_452,12,HOLD_SHARE
p_8149,c_79,11,HOLD_SHARE
p_2168,c_290,3,HOLD_SHARE
p_9094,c_206,13,HOLD_SHARE
p_7294,c_911,14,HOLD_SHARE
p_2379,c_179,0,HOLD_SHARE
p_5999,c_834,13,HOLD_SHARE
p_4230,c_775,1,HOLD_SHARE
p_8552,c_18,13,HOLD_SHARE
p_6789,c_134,12,HOLD_SHARE
p_6818,c_241,4,HOLD_SHARE
p_7482,c_289,14,HOLD_SHARE
p_4632,c_457,9,HOLD_SHARE
p_5622,c_363,4,HOLD_SHARE
p_619,c_88,13,HOLD_SHARE
p_3910,c_17,9,HOLD_SHARE
p_6817,c_449,9,HOLD_SHARE
p_4807,c_587,5,HOLD_SHARE
p_1189,c_917,14,HOLD_SHARE
p_2089,c_863,0,HOLD_SHARE
p_429,c_315,13,HOLD_SHARE
p_621,c_329,4,HOLD_SHARE
p_8764,c_654,3,HOLD_SHARE
p_5655,c_941,0,HOLD_SHARE
p_5863,c_153,4,HOLD_SHARE
p_4092,c_386,6,HOLD_SHARE
p_901,c_996,15,HOLD_SHARE
p_8708,c_388,7,HOLD_SHARE
p_8226,c_510,9,HOLD_SHARE
p_8591,c_83,1,HOLD_SHARE
p_6353,c_228,1,HOLD_SHARE
p_1624,c_908,7,HOLD_SHARE
p_9404,c_161,3,HOLD_SHARE
p_3857,c_602,11,HOLD_SHARE
p_9640,c_968,0,HOLD_SHARE
p_6959,c_84,6,HOLD_SHARE
p_4722,c_846,3,HOLD_SHARE
p_9571,c_990,12,HOLD_SHARE
p_1027,c_477,3,HOLD_SHARE
p_109,c_227,3,HOLD_SHARE
p_8220,c_371,2,HOLD_SHARE
p_7412,c_793,1,HOLD_SHARE
p_7851,c_769,6,HOLD_SHARE
p_7198,c_436,10,HOLD_SHARE
p_4447,c_649,12,HOLD_SHARE
p_1008,c_277,8,HOLD_SHARE
p_9296,c_957,1,HOLD_SHARE
p_2324,c_465,9,HOLD_SHARE
p_3992,c_324,11,HOLD_SHARE
p_7838,c_965,4,HOLD_SHARE
p_9913,c_107,3,HOLD_SHARE
p_539,c_572,13,HOLD_SHARE
p_6643,c_947,7,HOLD_SHARE
p_3340,c_812,5,HOLD_SHARE
p_6215,c_377,6,HOLD_SHARE
p_3002,c_586,1,HOLD_SHARE
p_2341,c_217,6,HOLD_SHARE
p_8081,c_35,1,HOLD_SHARE
p_3686,c_358,13,HOLD_SHARE
p_4843,c_79,6,HOLD_SHARE
p_5606,c_282,0,HOLD_SHARE
p_6663,c_910,2,HOLD_SHARE
p_8841,c_185,3,HOLD_SHARE
p_1655,c_242,7,HOLD_SHARE
p_2932,c_303,10,HOLD_SHARE
p_5271,c_119,9,HOLD_SHARE
p_6144,c_786,10,HOLD_SHARE
p_3212,c_748,3,HOLD_SHARE
p_4547,c_316,10,HOLD_SHARE
p_3114,c_812,1,HOLD_SHARE
p_1997,c_245,14,HOLD_SHARE
p_2486,c_980,11,HOLD_SHARE
p_161,c_31,12,HOLD_SHARE
p_5150,c_931,3,HOLD_SHARE
p_5828,c_385,10,HOLD_SHARE
p_1615,c_989,3,HOLD_SHARE
p_3066,c_163,3,HOLD_SHARE
p_7864,c_192,14,HOLD_SHARE
p_5416,c_722,3,HOLD_SHARE
p_2181,c_151,10,HOLD_SHARE
p_2630,c_56,9,HOLD_SHARE
p_2125,c_956,11,HOLD_SHARE
p_551,c_814,0,HOLD_SHARE
p_4066,c_782,2,HOLD_SHARE
p_169,c_441,8,HOLD_SHARE
p_4839,c_943,3,HOLD_SHARE
p_1141,c_348,4,HOLD_SHARE
p_5950,c_629,6,HOLD_SHARE
p_3823,c_663,2,HOLD_SHARE
p_8583,c_565,13,HOLD_SHARE
p_7422,c_882,14,HOLD_SHARE
p_1002,c_463,7,HOLD_SHARE
p_4923,c_382,4,HOLD_SHARE
p_8025,c_192,7,HOLD_SHARE
p_1506,c_850,13,HOLD_SHARE
p_734,c_763,4,HOLD_SHARE
p_9009,c_772,3,HOLD_SHARE
p_1370,c_319,13,HOLD_SHARE
p_5898,c_491,13,HOLD_SHARE
p_8329,c_308,10,HOLD_SHARE
p_261,c_524,10,HOLD_SHARE
p_2564,c_230,11,HOLD_SHARE
p_1141,c_471,5,HOLD_SHARE
p_5285,c_888,1,HOLD_SHARE
p_9250,c_659,9,HOLD_SHARE
p_4932,c_559,3,HOLD_SHARE
p_9810,c_476,5,HOLD_SHARE
p_2937,c_939,8,HOLD_SHARE
p_4331,c_844,10,HOLD_SHARE
p_6400,c_349,9,HOLD_SHARE
p_9281,c_654,11,HOLD_SHARE
p_3060,c_656,6,HOLD_SHARE
p_3155,c_854,11,HOLD_SHARE
p_7167,c_474,1,HOLD_SHARE
p_987,c_815,5,HOLD_SHARE
p_9469,c_670,8,HOLD_SHARE
p_639,c_917,11,HOLD_SHARE
p_7754,c_210,9,HOLD_SHARE
p_8418,c_603,6,HOLD_SHARE
p_9849,c_903,7,HOLD_SHARE
p_6329,c_679,6,HOLD_SHARE
p_9702,c_543,6,HOLD_SHARE
p_5488,c_789,15,HOLD_SHARE
p_1756,c_448,14,HOLD_SHARE
p_3144,c_92,7,HOLD_SHARE
p_7869,c_403,14,HOLD_SHARE
p_5830,c_409,3,HOLD_SHARE
p_1429,c_203,2,HOLD_SHARE
p_3331,c_877,15,HOLD_SHARE
p_1092,c_522,0,HOLD_SHARE
p_7087,c_135,13,HOLD_SHARE
p_561,c_809,13,HOLD_SHARE
p_4599,c_10,0,HOLD_SHARE
p_9151,c_946,11,HOLD_SHARE
p_1263,c_466,14,HOLD_SHARE
p_6825,c_640,13,HOLD_SHARE
p_1424,c_733,14,HOLD_SHARE
p_9519,c_426,15,HOLD_SHARE
p_4992,c_700,0,HOLD_SHARE
p_9884,c_916,7,HOLD_SHARE
p_9640,c_512,4,HOLD_SHARE
p_8850,c_597,1,HOLD_SHARE
p_5392,c_735,15,HOLD_SHARE
p_6429,c_835,9,HOLD_SHARE
p_2397,c_60,4,HOLD_SHARE
p_1495,c_183,4,HOLD_SHARE
p_6895,c_241,12,HOLD_SHARE
p_9723,c_295,10,HOLD_SHARE
p_374,c_294,8,HOLD_SHARE
p_9333,c_10,10,HOLD_SHARE
p_5720,c_207,14,HOLD_SHARE
p_7302,c_986,5,HOLD_SHARE
p_1456,c_452,8,HOLD_SHARE
p_6926,c_99,0,HOLD_SHARE
p_5095,c_259,14,HOLD_SHARE
p_55,c_211,13,HOLD_SHARE
p_2868,c_754,10,HOLD_SHARE
p_7386,c_851,3,HOLD_SHARE
p_8284,c_585,3,HOLD_SHARE
p_778,c_74,0,HOLD_SHARE
p_3920,c_691,9,HOLD_SHARE
p_295,c_767,2,HOLD_SHARE
p_8501,c_239,12,HOLD_SHARE
p_3937,c_887,9,HOLD_SHARE
p_4150,c_101,13,HOLD_SHARE
p_3180,c_960,2,HOLD_SHARE
p_9110,c_857,5,HOLD_SHARE
p_8420,c_608,9,HOLD_SHARE
p_679,c_340,6,HOLD_SHARE
p_6849,c_519,0,HOLD_SHARE
p_5305,c_897,5,HOLD_SHARE
p_3191,c_13,0,HOLD_SHARE
p_4076,c_582,1,HOLD_SHARE
p_9380,c_572,13,HOLD_SHARE
p_8422,c_637,9,HOLD_SHARE
p_4566,c_50,11,HOLD_SHARE
p_1226,c_117,1,HOLD_SHARE
p_646,c_62,1,HOLD_SHARE
p_7842,c_927,9,HOLD_SHARE
p_7801,c_491,8,HOLD_SHARE
p_7899,c_770,5,HOLD_SHARE
p_8900,c_734,4,HOLD_SHARE
p_4039,c_776,12,HOLD_SHARE
p_4650,c_744,10,HOLD_SHARE
p_4110,c_440,5,HOLD_SHARE
p_4219,c_276,0,HOLD_SHARE
p_4893,c_422,7,HOLD_SHARE
p_2749,c_769,6,HOLD_SHARE
p_4547,c_395,7,HOLD_SHARE
p_3556,c_732,15,HOLD_SHARE
p_1074,c_292,0,HOLD_SHARE
p_9199,c_30,12,HOLD_SHARE
p_5307,c_215,8,HOLD_SHARE
p_4831,c_154,4,HOLD_SHARE
p_4818,c_690,6,HOLD_SHARE
p_2643,c_139,4,HOLD_SHARE
p_663,c_938,15,HOLD_SHARE
p_6189,c_800,15,HOLD_SHARE
p_9172,c_702,9,HOLD_SHARE
p_2280,c_303,7,HOLD_SHARE
p_7513,c_782,8,HOLD_SHARE
p_2050,c_866,8,HOLD_SHARE
p_405,c_187,3,HOLD_SHARE
p_8726,c_477,6,HOLD_SHARE
p_8751,c_342,6,HOLD_SHARE
p_811,c_478,9,HOLD_SHARE
p_9545,c_911,1,HOLD_SHARE
p_9653,c_175,15,HOLD_SHARE
p_4006,c_265,15,HOLD_SHARE
p_7223,c_991,0,HOLD_SHARE
p_9257,c_551,12,HOLD_SHARE
p_3168,c_634,14,HOLD_SHARE
p_2413,c_29,1,HOLD_SHARE
p_602,c_574,4,HOLD_SHARE
p_2417,c_730,4,HOLD_SHARE
p_3005,c_425,15,HOLD_SHARE
p_716,c_428,4,HOLD_SHARE
p_9520,c_892,10,HOLD_SHARE
p_584,c_816,10,HOLD_SHARE
p_9198,c_584,7,HOLD_SHARE
p_7241,c_906,6,HOLD_SHARE
p_6685,c_529,12,HOLD_SHARE
p_6004,c_243,15,HOLD_SHARE
p_4661,c_290,12,HOLD_SHARE
p_4375,c_549,4,HOLD_SHARE
p_1823,c_867,11,HOLD_SHARE
p_2234,c_494,0,HOLD_SHARE
p_3179,c_195,4,HOLD_SHARE
p_6219,c_591,9,HOLD_SHARE
p_5096,c_457,7,HOLD_SHARE
p_4256,c_603,4,HOLD_SHARE
p_6219,c_403,1,HOLD_SHARE
p_5939,c_314,14,HOLD_SHARE
p_6082,c_791,15,HOLD_SHARE
p_3701,c_415,3,HOLD_SHARE
p_3646,c_210,15,HOLD_SHARE
p_9740,c_254,9,HOLD_SHARE
p_7126,c_195,11,HOLD_SHARE
p_9620,c_122,14,HOLD_SHARE
p_9288,c_194,8,HOLD_SHARE
p_4282,c_891,12,HOLD_SHARE
p_1680,c_810,13,HOLD_SHARE
p_1025,c_788,8,HOLD_SHARE
p_6196,c_477,15,HOLD_SHARE
p_4825,c_341,2,HOLD_SHARE
p_7459,c_55,8,HOLD_SHARE
p_8232,c_676,0,HOLD_SHARE
p_9951,c_897,8,HOLD_SHARE
p_5052,c_320,3,HOLD_SHARE
p_6493,c_768,6,HOLD_SHARE
p_8735,c_907,11,HOLD_SHARE
p_9723,c_292,5,HOLD_SHARE
p_8736,c_33,15,HOLD_SHARE
p_8336,c_126,2,HOLD_SHARE
p_6832,c_750,4,HOLD_SHARE
p_3664,c_409,0,HOLD_SHARE
p_9533,c_717,15,HOLD_SHARE
p_5321,c_635,7,HOLD_SHARE
p_8612,c_551,1,HOLD_SHARE
p_8708,c_630,1,HOLD_SHARE
p_4696,c_263,14,HOLD_SHARE
p_5183,c_643,6,HOLD_SHARE
p_1192,c_894,10,HOLD_SHARE
p_2352,c_961,7,HOLD_SHARE
p_5915,c_267,9,HOLD_SHARE
p_4592,c_212,14,HOLD_SHARE
p_6157,c_474,10,HOLD_SHARE
p_4826,c_540,3,HOLD_SHARE
p_813,c_64,5,HOLD_SHARE
p_7848,c_729,7,HOLD_SHARE
p_8806,c_575,3,HOLD_SHARE
p_6254,c_424,11,HOLD_SHARE
p_4920,c_537,1,HOLD_SHARE
p_1521,c_744,7,HOLD_SHARE
p_1258,c_636,13,HOLD_SHARE
p_7393,c_108,13,HOLD_SHARE
p_2527,c_761,15,HOLD_SHARE
p_8793,c_945,8,HOLD_SHARE
p_4622,c_171,13,HOLD_SHARE
p_824,c_823,13,HOLD_SHARE
p_7238,c_410,11,HOLD_SHARE
p_6086,c_983,9,HOLD_SHARE
p_3060,c_348,14,HOLD_SHARE
p_3318,c_330,7,HOLD_SHARE
p_8149,c_861,10,HOLD_SHARE
p_2944,c_13,12,HOLD_SHARE
p_3228,c_401,6,HOLD_SHARE
p_7896,c_579,1,HOLD_SHARE
p_2716,c_724,1,HOLD_SHARE
p_6409,c_281,5,HOLD_SHARE
p_855,c_893,7,HOLD_SHARE
p_6793,c_156,13,HOLD_SHARE
p_9382,c_459,4,HOLD_SHARE
p_5082,c_537,6,HOLD_SHARE
p_9383,c_725,7,HOLD_SHARE
p_9423,c_625,11,HOLD_SHARE
p_5123,c_76,10,HOLD_SHARE
p_868,c_545,10,HOLD_SHARE
p_2242,c_443,4,HOLD_SHARE
p_3518,c_992,9,HOLD_SHARE
p_9578,c_731,8,HOLD_SHARE
p_9922,c_115,7,HOLD_SHARE
p_9392,c_102,13,HOLD_SHARE
p_9000,c_942,6,HOLD_SHARE
p_8474,c_307,5,HOLD_SHARE
p_4145,c_217,2,HOLD_SHARE
p_7363,c_153,12,HOLD_SHARE
p_6300,c_864,14,HOLD_SHARE
p_3746,c_339,11,HOLD_SHARE
p_3871,c_211,10,HOLD_SHARE
p_1779,c_223,13,HOLD_SHARE
p_9017,c_908,12,HOLD_SHARE
p_1805,c_898,7,HOLD_SHARE
p_7502,c_170,3,HOLD_SHARE
p_158,c_482,10,HOLD_SHARE
p_4385,c_497,7,HOLD_SHARE
p_8576,c_391,6,HOLD_SHARE
p_4603,c_279,2,HOLD_SHARE
p_9160,c_365,3,HOLD_SHARE
p_6270,c_505,10,HOLD_SHARE
p_9468,c_986,5,HOLD_SHARE
p_599,c_891,10,HOLD_SHARE
p_9352,c_667,4,HOLD_SHARE
p_7054,c_33,10,HOLD_SHARE
p_7450,c_492,10,HOLD_SHARE
p_503,c_609,9,HOLD_SHARE
p_7841,c_818,11,HOLD_SHARE
p_4429,c_539,5,HOLD_SHARE
p_2023,c_68,10,HOLD_SHARE
p_9667,c_893,6,HOLD_SHARE
p_384,c_542,12,HOLD_SHARE
p_5614,c_887,14,HOLD_SHARE
p_2261,c_662,13,HOLD_SHARE
p_8187,c_984,15,HOLD_SHARE
p_2776,c_157,14,HOLD_SHARE
p_6694,c_229,15,HOLD_SHARE
p_2859,c_252,3,HOLD_SHARE
p_6803,c_955,3,HOLD_SHARE
p_45,c_944,2,HOLD_SHARE
p_6577,c_581,3,HOLD_SHARE
p_2724,c_770,10,HOLD_SHARE
p_9216,c_598,8,HOLD_SHARE
p_5977,c_218,10,HOLD_SHARE
p_284,c_255,0,HOLD_SHARE
p_598,c_377,8,HOLD_SHARE
p_8700,c_377,0,HOLD_SHARE
p_4297,c_737,11,HOLD_SHARE
p_9692,c_867,15,HOLD_SHARE
p_4075,c_636,8,HOLD_SHARE
p_119,c_203,1,HOLD_SHARE
p_54,c_684,0,HOLD_SHARE
p_4998,c_65,7,HOLD_SHARE
p_5188,c_694,11,HOLD_SHARE
